X,Y,ObjectId,tid,stanoviste_ogc_fid,typ_odpad_separovany,komodita_odpad_separovany,objem,cyklus_vyvozu,majitel,vyvoz_1,vyvoz_2,vyvoz_3,vyvoz_4,vyvoz_5,vyvoz_6,vyvoz_7,vyvoz_1_zacatek,vyvoz_2_zacatek,vyvoz_3_zacatek,vyvoz_4_zacatek,vyvoz_5_zacatek,vyvoz_6_zacatek,vyvoz_7_zacatek,vyvoz_1_interval,vyvoz_2_interval,vyvoz_3_interval,vyvoz_4_interval,vyvoz_5_interval,vyvoz_6_interval,vyvoz_7_interval,nazev,ulice,cp,verejnost,datum_exportu,GlobalID
1852558.26,6306083.515,3908,24966,2498,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,A,N,N,A,N,N,N,2023/03/06 00:00:00+00,,,2021/03/18 00:00:00+00,,,,7,,,7,,,,Húskova - SSO,Kneslova,697,A,2023/05/16 00:00:00+00,{2E645C3A-0D15-427A-9734-B4A484B3CB78}
1846166.629,6308088.431,3909,26058,10845,,Biologický odpad,240,1x14 sudý,SAKO,N,N,A,N,N,N,N,,,2022/06/15 00:00:00+00,,,,,,,14,,,,,Barvičova 6 - v domě,Barvičova,7,N,2023/05/16 00:00:00+00,{C692696E-7FD3-4C17-B783-A300A98651B3}
1844797.589,6308686.529,3910,26382,7561,,Biologický odpad,240,1x14 sudý,SAKO,N,N,A,N,N,N,N,,,2021/05/19 00:00:00+00,,,,,,,14,,,,,Preslova 94 - v domě,Preslova,406,N,2023/05/16 00:00:00+00,{1F171095-82D7-47EA-93D8-A080B62792AA}
1853817.117,6298107.832,3911,24162,3529,,Biologický odpad,240,1x týdně,SAKO,A,N,N,N,N,N,N,2021/04/19 00:00:00+00,,,,,,,7,,,,,,,Blümlova 3,Blümlova,905,A,2023/05/16 00:00:00+00,{100003F3-C103-4CBC-BA62-7597C34CAE4D}
1857481.61,6305712.882,3912,24561,3164,,Biologický odpad,240,1x týdně,SAKO,A,N,N,N,N,N,N,2021/04/19 00:00:00+00,,,,,,,7,,,,,,,Rousínovská 1,Rousínovská,1030,A,2023/05/16 00:00:00+00,{F59EE8A4-79F2-42D4-B1D8-5C0EE782CF82}
1849879.557,6307483,3913,26066,10720,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,1x týdně,SAKO,N,N,A,N,N,N,N,,,2022/02/09 00:00:00+00,,,,,,,7,,,,,Křenová 22 - v domě,Křenová,538,N,2023/05/16 00:00:00+00,{1A3E5F81-6430-4FA0-9675-19EB82A5C514}
1843340.417,6310052.813,3914,24207,9850,,Biologický odpad,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2021/04/20 00:00:00+00,,,,,,,7,,,,,,Veslařská 125,Veslařská,968,A,2023/05/16 00:00:00+00,{BE83B08A-932C-46F8-ACE0-F22E270BCAEB}
1845474.333,6308794.113,3915,26070,10848,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,1x týdně,SAKO,A,N,N,N,N,N,N,2022/06/20 00:00:00+00,,,,,,,7,,,,,,,Barvičova 80 - v domě,Barvičova,62,N,2023/05/16 00:00:00+00,{17619E19-EEC3-4E22-95DC-6C78535B5E82}
1842683.12,6305278.167,3916,24393,6249,,Biologický odpad,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2021/04/20 00:00:00+00,,,,,,,7,,,,,,Koniklecova 8,Koniklecová,450,A,2023/05/16 00:00:00+00,{C3A47D9C-D854-4A32-825E-CBCAF08D70D1}
1843415.735,6303371.864,3917,24604,3434,,Biologický odpad,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2021/04/20 00:00:00+00,,,,,,,7,,,,,,ulice Kosmonautů 4,,190,A,2023/05/16 00:00:00+00,{8E7565B5-2638-460D-B77F-633275F1BCCC}
1837706.682,6311843.596,3918,24074,3352,,Biologický odpad,240,1x týdně,SAKO,N,N,A,N,N,N,N,,,2021/04/14 00:00:00+00,,,,,,,7,,,,,Foltýnova 2 - 6,Foltýnova,1020,A,2023/05/16 00:00:00+00,{9C1BFA19-89B8-4698-B618-2A3CF63775C9}
1850880.475,6309949.95,3919,26073,10851,,Papír,240,1x týdně,SAKO,N,N,N,A,N,N,N,,,,2022/06/16 00:00:00+00,,,,,,,7,,,,Vranovská 40 - v domě,Vranovská,190,N,2023/05/16 00:00:00+00,{72FD2C1B-A235-4231-8305-BCD4A8371C34}
1847048.714,6313660.653,3920,11293,3814,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,6x týdně,EKO-KOM,A,A,A,A,A,N,A,2022/09/19 00:00:00+00,2019/01/15 00:00:00+00,2021/04/07 00:00:00+00,2022/09/22 00:00:00+00,2019/01/11 00:00:00+00,,2019/01/13 00:00:00+00,7,7,7,7,7,,7,Kosmova 1,Palackého třída,259,A,2023/05/16 00:00:00+00,{B4152CA5-5B06-4F93-86A9-47278E326944}
1851831.867,6310802.997,3921,26080,10854,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,1x týdně,SAKO,A,N,N,N,N,N,N,2022/06/27 00:00:00+00,,,,,,,7,,,,,,,Dukelská tř. 57e - v domě,Dukelská třída,1563,N,2023/05/16 00:00:00+00,{2836E055-8507-4060-A5E3-99DE76702F03}
1844714.121,6308307.349,3922,23601,9958,,Biologický odpad,240,1x14 sudý,SAKO,N,N,A,N,N,N,N,,,2021/05/19 00:00:00+00,,,,,,,14,,,,,Hroznová 16b - v domě,Hroznová,84,N,2023/05/16 00:00:00+00,{09B2F7A7-E864-4252-ACFF-61DB537773F6}
1845815.683,6308222.446,3923,26099,10859,,Biologický odpad,240,1x14 sudý,SAKO,N,N,A,N,N,N,N,,,2022/07/27 00:00:00+00,,,,,,,7,,,,,Hlávkova 4 - v domě,Hlávkova,646,N,2023/05/16 00:00:00+00,{FC1729A4-4FC9-4DA5-A867-893A0029E617}
1844835.315,6308659.084,3924,23772,10452,,Biologický odpad,240,1x14 sudý,SAKO,N,N,A,N,N,N,N,,,2021/05/19 00:00:00+00,,,,,,,14,,,,,Preslova 90a - v domě ,Preslova,889,N,2023/05/16 00:00:00+00,{610CFC3B-E885-4618-A8B7-95CBC0589C9D}
1845525.741,6308465.898,3925,25183,10009,,Biologický odpad,240,1x14 sudý,SAKO,N,N,A,N,N,N,N,,,2021/06/02 00:00:00+00,,,,,,,7,,,,,Bohuslava Martinů 11 - v domě,Bohuslava Martinů,921,N,2023/05/16 00:00:00+00,{051E4296-70D6-4D66-951E-8ECA9CB02467}
1840011.352,6312635.664,3926,26112,10865,,Papír,1100,2x týdně,SAKO,N,A,N,N,A,N,N,,2022/08/09 00:00:00+00,,,2022/08/12 00:00:00+00,,,,7,,,7,,,"Vondrákova 7,9",Vondrákova,1186,N,2023/05/16 00:00:00+00,{4CD26626-534F-42FC-84C5-2490D72DC15D}
1854456.892,6310640.57,3927,12730,3725,,Papír,1100,3x týdně,EKO-KOM,A,N,A,N,A,N,N,2021/06/07 00:00:00+00,,2021/06/09 00:00:00+00,,2021/06/11 00:00:00+00,,,7,,7,,7,,,Vlčnovská 14-16,Vlčnovská,4180,A,2023/05/16 00:00:00+00,{2581ADB0-8EB0-4F83-8580-13FC22AB17AD}
1854738.13,6309888.458,3928,12045,2993,,Papír,1100,3x týdně,SAKO,A,N,A,N,A,N,N,2021/06/07 00:00:00+00,,2021/06/09 00:00:00+00,,2021/06/11 00:00:00+00,,,7,,7,,7,,,Pálavské nám 5,Pálavské náměstí,4343,A,2023/05/16 00:00:00+00,{7D7B03C1-236B-49C5-B419-A876D49571F1}
1840011.352,6312635.664,3929,26111,10865,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,N,A,N,N,A,N,N,,2022/08/09 00:00:00+00,,,2022/08/12 00:00:00+00,,,,7,,,7,,,"Vondrákova 7,9",Vondrákova,1186,N,2023/05/16 00:00:00+00,{2EF24693-9589-4391-9819-1596FE1DEC58}
1854141.691,6309395.174,3930,12396,3086,,Papír,1100,3x týdně,EKO-KOM,A,N,A,N,A,N,N,2021/06/07 00:00:00+00,,2021/06/09 00:00:00+00,,2021/06/11 00:00:00+00,,,7,,7,,7,,,Bořetická 5,Bořetická,4142,A,2023/05/16 00:00:00+00,{BAF94186-CBF1-46AF-808E-713496DF904F}
1854894.077,6309211.852,3931,11608,3709,,Papír,1100,3x týdně,SAKO,A,N,A,N,A,N,N,2021/06/07 00:00:00+00,,2021/06/09 00:00:00+00,,2021/06/11 00:00:00+00,,,7,,7,,7,,,Bořetická 26,Bořetická,4163,A,2023/05/16 00:00:00+00,{4DEFCD08-8908-4CEA-92FE-7D9D0BE59928}
1854296.036,6309916.997,3932,12588,2994,,Papír,1100,3x týdně,EKO-KOM,A,N,A,N,A,N,N,2021/06/07 00:00:00+00,,2021/06/09 00:00:00+00,,2021/06/11 00:00:00+00,,,7,,7,,7,,,Pálavské nám. 4c,Pálavské náměstí,4282,A,2023/05/16 00:00:00+00,{79F2170C-9605-438F-9AA4-7073AEDE9D0A}
1844689.509,6310039.335,3933,22501,3494,,Sklo barevné,240,1x týdně,SAKO,N,N,A,N,N,N,N,,,2019/08/14 00:00:00+00,,,,,,,7,,,,,Bráfova x Nohavicova,Nohavicova,1515,A,2023/05/16 00:00:00+00,{D5D4B6EB-2254-4B17-AFB2-64CA06E05661}
1854569.225,6309468.214,3934,12554,3715,,Papír,1100,3x týdně,EKO-KOM,A,N,A,N,A,N,N,2021/06/07 00:00:00+00,,2021/06/09 00:00:00+00,,2021/06/11 00:00:00+00,,,7,,7,,7,,,Mutěnická 21,Mutěnická,4182,A,2023/05/16 00:00:00+00,{4B42A368-6A17-4902-9376-2D002E176153}
1840354.037,6304054.863,3935,26115,3074,,Biologický odpad,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2021/04/20 00:00:00+00,,,,,,,7,,,,,,Konopiska 33,,466,A,2023/05/16 00:00:00+00,{1394297C-55AD-4766-AD1F-17C4AFF626BD}
1854741.369,6310230.342,3936,20661,2995,,Papír,1100,3x týdně,SAKO,A,N,A,N,A,N,N,2021/06/07 00:00:00+00,,2021/06/09 00:00:00+00,,2021/06/11 00:00:00+00,,,7,,7,,7,,,Prušánecká 9,Prušánecká,4208,A,2023/05/16 00:00:00+00,{0507355A-35AD-44E5-B542-6EBEBCBCA9D3}
1857798.369,6304833.581,3937,19837,3408,,Papír,1100,1x týdně,SAKO,N,N,A,N,N,N,N,,,2019/01/16 00:00:00+00,,,,,,,7,,,,,Kikrleho 3,Matlachova,440,A,2023/05/16 00:00:00+00,{EEEBD171-6E32-4980-8A9B-CA51092F5544}
1854296.036,6309916.997,3938,12044,2994,,Papír,1100,3x týdně,SAKO,A,N,A,N,A,N,N,2021/06/07 00:00:00+00,,2021/06/09 00:00:00+00,,2021/06/11 00:00:00+00,,,7,,7,,7,,,Pálavské nám. 4c,Pálavské náměstí,4282,A,2023/05/16 00:00:00+00,{A8603891-E094-4829-8234-0515D9AD4209}
1843367.367,6303411.823,3939,19007,2982,,Papír,1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,U hřiště 13,,190,A,2023/05/16 00:00:00+00,{D64045BF-99C0-487F-8908-7ABCDEE82C6F}
1846766.886,6310903.604,3940,6525,3199,,Sklo barevné,240,1x týdně,SAKO,N,N,A,N,N,N,N,,,2019/08/14 00:00:00+00,,,,,,,7,,,,,Pod Kaštany 26,Pod kaštany,2308,A,2023/05/16 00:00:00+00,{4D0324C1-A2B8-4DCF-9EB5-0CC17601672A}
1854589.24,6309894.745,3941,22713,3376,,Papír,1100,3x týdně,SAKO,A,N,A,N,A,N,N,2021/06/07 00:00:00+00,,2021/06/09 00:00:00+00,,2021/06/11 00:00:00+00,,,7,,7,,7,,,Pálavské nám. 15 - Albert,Pálavské náměstí,4387,A,2023/05/16 00:00:00+00,{8F520344-9F21-493F-85E8-4F1822345D1C}
1854442.554,6309632.544,3942,22719,3321,,Papír,1100,3x týdně,SAKO,A,N,A,N,A,N,N,2021/06/07 00:00:00+00,,2021/06/09 00:00:00+00,,2021/06/11 00:00:00+00,,,7,,7,,7,,,Valtická 13,Valtická,4118,A,2023/05/16 00:00:00+00,{DC404C97-12CA-4488-B16B-190E9DE8B890}
1847982.562,6306101.329,3943,26120,4069,Sklo duo - barevné,Sklo barevné,1125,1x14 lichý,SAKO,N,A,N,N,N,N,N,,2022/08/16 00:00:00+00,,,,,,,14,,,,,,Renneská 2/6,Renneská třída,383,A,2023/05/16 00:00:00+00,{2DAD8BA8-646D-4771-A5FE-BE62E7023471}
1854308.826,6309767.98,3944,12589,3717,,Papír,1100,3x týdně,EKO-KOM,A,N,A,N,A,N,N,2021/06/07 00:00:00+00,,2021/06/09 00:00:00+00,,2021/06/11 00:00:00+00,,,7,,7,,7,,,Pálavské nám. 6,Pálavské náměstí,4120,A,2023/05/16 00:00:00+00,{5AB9FAD2-8FB5-42F6-AE5A-229CC7569813}
1846501.912,6308128.344,3945,17759,7534,,Papír,240,1x týdně,SAKO,N,N,A,N,N,N,N,,,2019/01/16 00:00:00+00,,,,,,,7,,,,,Mahenova 3 - v domě,Mahenova,347,N,2023/05/16 00:00:00+00,{A85CFE86-7B18-4EB8-8419-8C54518CD5C4}
1854741.369,6310230.342,3946,19083,2995,,Papír,1100,3x týdně,SAKO,A,N,A,N,A,N,N,2021/06/07 00:00:00+00,,2021/06/09 00:00:00+00,,2021/06/11 00:00:00+00,,,7,,7,,7,,,Prušánecká 9,Prušánecká,4208,A,2023/05/16 00:00:00+00,{0DD18396-7D9C-4743-9E1A-B82B7FF73BFE}
1845531.685,6312300.789,3947,15321,3399,,Sklo barevné,240,1x týdně,SAKO,N,N,A,N,N,N,N,,,2019/08/14 00:00:00+00,,,,,,,7,,,,,Kvapilova 2,Kvapilova,2503,A,2023/05/16 00:00:00+00,{1EC32779-8A63-435C-99FD-E1FAE3D49ED6}
1854585.522,6309165.392,3948,11636,2991,,Papír,1100,3x týdně,SAKO,A,N,A,N,A,N,N,2021/06/07 00:00:00+00,,2021/06/09 00:00:00+00,,2021/06/11 00:00:00+00,,,7,,7,,7,,,Čejkovická 7,Čejkovická,4082,A,2023/05/16 00:00:00+00,{61A070EC-5D32-45DD-B9E0-17789B919B84}
1850158.446,6307515.841,3949,18773,8196,,Papír,240,1x týdně,SAKO,N,N,A,N,N,N,N,,,2019/01/16 00:00:00+00,,,,,,,7,,,,,Špitálka 18a - v domě,Špitálka,78,N,2023/05/16 00:00:00+00,{975168ED-2408-4EBB-8DE5-95FFB08C8950}
1853923.015,6309720.835,3950,12625,3499,,Papír,1100,3x týdně,EKO-KOM,A,N,A,N,A,N,N,2021/06/07 00:00:00+00,,2021/06/09 00:00:00+00,,2021/06/11 00:00:00+00,,,7,,7,,7,,,Révová 14,Révová,4446,A,2023/05/16 00:00:00+00,{38D3CCB0-DEE4-47E9-A52D-4E5835F1FDCC}
1847956.435,6305527.307,3951,11670,2654,,Papír,1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/03/18 00:00:00+00,,,2019/03/21 00:00:00+00,,,,7,,,7,,,,Dvorského x Opavská,Opavská,33,A,2023/05/16 00:00:00+00,{6D25AB96-8223-40A8-A739-352056689087}
